Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00,11:00,03h 00m,304.0,33 Seats available,3.4,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0056,Ordinary Non AC Seater 2+3,08:20,11:15,02h 55m,203.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0052,Ordinary Non AC Seater 2+3,08:39,11:40,03h 01m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0468,Janrath AC Seater 2+2,09:01,12:02,03h 01m,304.0,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0053,Ordinary Non AC Seater 2+3,09:10,12:10,03h 00m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0474,Janrath AC Seater 2+3,09:30,12:30,03h 00m,263.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0054,Ordinary Non AC Seater 2+3,09:40,12:40,03h 00m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0055,Ordinary Non AC Seater 2+3,09:55,12:55,03h 00m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0090,Ordinary Non AC Seater 2+3,09:58,13:18,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0094,Ordinary Non AC Seater 2+3,10:28,13:48,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0026,Ordinary Non AC Seater 2+3,10:45,13:45,03h 00m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0460,Janrath AC Seater 2+2,11:02,14:02,03h 00m,304.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0106,Ordinary Non AC Seater 2+3,11:05,14:25,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0084,Ordinary Non AC Seater 2+3,12:28,15:48,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0098,Ordinary Non AC Seater 2+3,12:30,15:50,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0007,Janrath AC Seater 2+3,12:30,15:30,03h 00m,263.0,45 Seats available,4.0,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0175,Janrath AC Seater 2+2,12:59,16:00,03h 01m,304.0,35 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0174,Janrath AC Seater 2+2,13:59,16:59,03h 00m,304.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0010,Janrath AC Seater 2+2,15:00,18:00,03h 00m,304.0,33 Seats available,2.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0088,Ordinary Non AC Seater 2+3,15:28,18:48,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0110,Ordinary Non AC Seater 2+3,15:29,19:17,03h 48m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0102,Ordinary Non AC Seater 2+3,15:30,18:50,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0470,Janrath AC Seater 2+2,16:01,19:01,03h 00m,304.0,27 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0092,Ordinary Non AC Seater 2+3,17:59,21:18,03h 19m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0462,Janrath AC Seater 2+2,17:59,21:01,03h 02m,304.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0096,Ordinary Non AC Seater 2+3,18:29,21:49,03h 20m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0108,Ordinary Non AC Seater 2+3,20:28,23:49,03h 21m,203.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0100,Ordinary Non AC Seater 2+3,20:30,23:50,03h 20m,203.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - KSN0189,Janrath AC Seater 2+3,22:45,02:01,03h 16m,291.0,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),02:20,07:10,04h 50m,649.0,18 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,500.0,48 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,03:30,06h 50m,700.0,23 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,04:15,06h 00m,1139.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),03:50,08:30,04h 40m,499.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
New Khaira TPT,AC Sleeper (2+1),20:30,02:50,06h 20m,900.0,30 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Rahul Travels,AshokLeyland Stile A/C,21:00,02:30,05h 30m,826.0,30 Seats available,1.9,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Rahul Travels,AshokLeyland Stile A/C,21:30,03:30,06h 00m,826.0,30 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),20:30,02:30,06h 00m,700.0,37 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,03:00,06h 00m,550.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Jaiswal Tour and Travels,A/C Sleeper (2+1),21:00,03:00,06h 00m,1200.0,30 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Jaiswal Tour and Travels,A/C Sleeper (2+1),20:45,02:45,06h 00m,1650.0,30 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-bareilly,Delhi to Bareilly
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,01:30,03h 30m,670.0,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,670.0,45 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,01:30,06h 00m,520.0,51 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,02:30,05h 50m,570.0,48 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,699.0,30 Seats available,1.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,05:15,09h 15m,350.0,51 Seats available,3.5,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,05:00,09h 30m,570.0,48 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,1200.0,26 Seats available,0.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,550.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,550.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,550.0,40 Seats available,0.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30,03:30,11h 00m,570.0,51 Seats available,2.6,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,16:00,02:30,10h 30m,620.0,45 Seats available,2.6,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,06:30,11h 30m,1200.0,32 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,600.0,44 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shivendra Travels,A/C Sleeper (2+1),20:00,05:30,09h 30m,3500.0,1 Seat available,0.0,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
UPSRTC - BDN0018,Ordinary Non AC Seater 2+3,05:30,11:30,06h 00m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0090,Ordinary Non AC Seater 2+3,05:50,12:50,07h 00m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0039,Ordinary Non AC Seater 2+3,06:00,12:31,06h 31m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GRH0091,Ordinary Non AC Seater 2+3,06:10,13:10,07h 00m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0036,Ordinary Non AC Seater 2+3,07:00,13:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0041,Ordinary Non AC Seater 2+3,08:00,14:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0043,Ordinary Non AC Seater 2+3,09:00,15:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0045,Ordinary Non AC Seater 2+3,10:00,18:30,08h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0030,Ordinary Non AC Seater 2+3,10:30,17:15,06h 45m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - KSB0006,Shatabdi AC Seater 2+2,12:00,18:00,06h 00m,505.0,36 Seats available,2.7,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - GNA0074,Ordinary Non AC Seater 2+3,12:30,18:00,05h 30m,334.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - SKD0022,Ordinary Non AC Seater 2+3,16:00,23:45,07h 45m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - BDN0022,Ordinary Non AC Seater 2+3,20:00,02:00,06h 00m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,505.0,37 Seats available,3.4,https://www.redbus.in/bus-tickets/badaun-to-delhi,Badaun to Delhi
ARORA TRAVELS,Volvo AC Seater (2+2),05:00,09:45,04h 45m,703.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,703.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
ARORA TRAVELS,Volvo AC Seater (2+2),22:00,02:45,04h 45m,703.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,03:45,04h 30m,499.0,21 Seats available,3.1,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Sethi Yatra Company,A/C Seater/Sleeper (2+1),01:50,05:55,04h 05m,370.0,17 Seats available,2.5,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,09:01,04h 21m,381.0,18 Seats available,2.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,11:00,04h 30m,381.0,18 Seats available,2.0,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Jai Shree Ram Bus Service,AC Sleeper (2+1),16:00,20:45,04h 45m,950.0,25 Seats available,2.7,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,03:55,04h 06m,500.0,33 Seats available,1.6,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Allahabad
PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,509.0,24 Seats available,4.5,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Yolo Bus,A/C Sleeper (2+1),22:19,05:43,07h 24m,800.0,10 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05:45,06h 30m,499.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),23:00,05:00,06h 00m,1000.0,22 Seats available,3.8,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),06:30,12:55,06h 25m,381.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),04:00,09:00,05h 00m,630.0,11 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:40,11:01,06h 21m,381.0,18 Seats available,3.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,06:20,06h 31m,500.0,33 Seats available,1.9,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),01:55,08:05,06h 10m,569.0,5 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Khajuraho Travels,A/C Seater / Sleeper (2+1),04:42,10:12,05h 30m,566.0,2 Seats available,2.1,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Sethi Yatra Company,A/C Seater/Sleeper (2+1),01:50,07:55,06h 05m,370.0,15 Seats available,3.2,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
Crystal Bus Service,A/C Seater / Sleeper (2+1),22:00,04:59,06h 59m,399.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Lucknow to Varanasi
UPSRTC - BDN0064,Ordinary Non AC Seater 2+3,01:30,07:30,06h 00m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0035,Ordinary Non AC Seater 2+3,02:30,08:45,06h 15m,368.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0026,Ordinary Non AC Seater 2+3,03:30,10:00,06h 30m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00,10:00,06h 00m,403.0,52 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - ATR0119,Ordinary Non AC Seater 2+3,05:30,11:20,05h 50m,342.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - SKD0021,Ordinary Non AC Seater 2+3,05:30,13:45,08h 15m,368.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GNA0072,Ordinary Non AC Seater 2+3,06:20,12:00,05h 40m,334.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0003,Shatabdi AC Seater 2+2,11:00,17:00,06h 00m,505.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0019,Ordinary Non AC Seater 2+3,12:30,19:00,06h 30m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0040,Ordinary Non AC Seater 2+3,13:00,19:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0076,Rajdhani Non AC Seater 2+3,13:36,19:31,05h 55m,368.0,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0037,Ordinary Non AC Seater 2+3,14:00,20:20,06h 20m,407.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GRH0088,Ordinary Non AC Seater 2+3,14:00,21:05,07h 05m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GRH0089,Ordinary Non AC Seater 2+3,14:30,21:35,07h 05m,403.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0042,Ordinary Non AC Seater 2+3,15:30,22:00,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0044,Ordinary Non AC Seater 2+3,19:00,01:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0046,Ordinary Non AC Seater 2+3,21:00,03:30,06h 30m,411.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0005,Shatabdi AC Seater 2+2,23:00,05:00,06h 00m,505.0,31 Seats available,2.0,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BLY0065,Ordinary Non AC Seater 2+3,12:30,17:30,05h 00m,323.0,50 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - RKD0055,Ordinary Non AC Seater 2+3,13:31,19:31,06h 00m,323.0,52 Seats available,3.3,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0070,Ordinary Non AC Seater 2+3,14:00,19:00,05h 00m,323.0,52 Seats available,3.1,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0049,Janrath AC Seater 2+3,17:00,22:30,05h 30m,417.0,44 Seats available,2.1,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
UPSRTC - BLY0134,Janrath AC Seater 2+2,23:05,05:00,05h 55m,486.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/agra-to-bareilly,Agra to Bareilly
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:30,06:00,05h 30m,499.0,37 Seats available,3.2,https://www.redbus.in/bus-tickets/allahabad-to-lucknow,Allahabad to Lucknow
